date,state,unemployment_rate,percent_error
2016-01-01,South Carolina,9.410374880046732,0.2
2016-01-01,South Dakota,4.47071816613581,0.2
2016-01-01,Tennessee,8.315861952578942,0.1
2016-01-01,Texas,6.946276807045366,0.1
2016-01-01,Utah,5.723985829752404,0.1
2016-01-01,Vermont,5.455209999273045,0.2
2016-01-01,Virginia,6.454860846075248,0.1
2016-01-01,Washington,7.811707685804444,0.1
2016-01-01,West Virginia,7.770457877079003,0.2
2016-01-01,Wisconsin,6.229274893851033,0.1
2016-01-01,Wyoming,4.89333595298146,0.3
2016-02-01,Alabama,9.137157534400256,0.1
2016-02-01,Alaska,8.143045200926913,0.3
2016-02-01,Arizona,8.742704614417415,0.1
2016-02-01,Arkansas,7.565770733264767,0.2
2016-02-01,California,9.694388699970204,0.1
2016-02-01,Colorado,6.742016362556945,0.1
2016-02-01,Connecticut,8.660855930655625,0.2
2016-02-01,Delaware,7.58933234857786,0.3
2016-02-01,District of Columbia,9.433545704186546,0.4
2016-02-01,Florida,9.489478070624175,0.1
2016-02-01,Georgia,9.496925892494945,0.1
2016-02-01,Hawaii,6.001685011074853,0.2
2016-02-01,Idaho,7.035141719303631,0.2
2016-02-01,Illinois,8.945766746227909,0.1
2016-02-01,Indiana,7.6428753311686215,0.1
2016-02-01,Iowa,4.830025517484627,0.1
2016-02-01,Kansas,5.790046767471164,0.1
2016-02-01,Kentucky,8.25768994405135,0.1
2016-02-01,Louisiana,8.01972426061445,0.2
2016-02-01,Maine,6.6736917437149765,0.2
2016-02-01,Maryland,7.2837602794650325,0.1
2016-02-01,Massachusetts,7.467650272249326,0.1
2016-02-01,Michigan,9.561906123343709,0.1
2016-02-01,Minnesota,5.451453215476793,0.1
2016-02-01,Mississippi,10.190295194420212,0.2
2016-02-01,Missouri,7.342647288141831,0.1
2016-02-01,Montana,6.108547757162756,0.2
2016-02-01,Nebraska,4.597593844571527,0.1
2016-02-01,Nevada,10.292693788613903,0.2
2016-02-01,New Hampshire,5.682269347561917,0.2
2016-02-01,New Jersey,8.645851557704114,0.1
2016-02-01,New Mexico,9.104535613415829,0.2
2016-02-01,New York,8.079325570390832,0.1
2016-02-01,North Carolina,9.214833964707658,0.1
2016-02-01,North Dakota,2.8793450063541295,0.2
2016-02-01,Ohio,8.026542862104616,0.1
2016-02-01,Oklahoma,6.233542030144422,0.1
2016-02-01,Oregon,9.10459768509544,0.2
2016-02-01,Pennsylvania,7.782162519879092,0.1
2016-02-01,Puerto Rico,18.040120298796666,0.3
2016-02-01,Rhode Island,8.352503739109128,0.3
2016-02-01,South Carolina,9.3212710267394,0.2
2016-02-01,South Dakota,4.440520376742449,0.2
2016-02-01,Tennessee,8.234794598047452,0.1
2016-02-01,Texas,6.893991959513065,0.1
2016-02-01,Utah,5.65353488847964,0.1
2016-02-01,Vermont,5.412549271429032,0.2
2016-02-01,Virginia,6.406968171464572,0.1
2016-02-01,Washington,7.720688480716833,0.1
2016-02-01,West Virginia,7.741872121345927,0.2
2016-02-01,Wisconsin,6.15984371802742,0.1
2016-02-01,Wyoming,4.8897235919948745,0.3
2016-03-01,Alabama,9.054199334918318,0.1
2016-03-01,Alaska,8.109262538743424,0.3
2016-03-01,Arizona,8.66658242828749,0.1
2016-03-01,Arkansas,7.496620023452577,0.2
2016-03-01,California,9.59116223457863,0.1
2016-03-01,Colorado,6.664871501320086,0.1
2016-03-01,Connecticut,8.592876409095865,0.2
2016-03-01,Delaware,7.537933689885736,0.3
2016-03-01,District of Columbia,9.35295883800292,0.4
2016-03-01,Florida,9.382512207483016,0.1
2016-03-01,Georgia,9.394121568233036,0.1
2016-03-01,Hawaii,5.952503329125802,0.2
2016-03-01,Idaho,6.95071468297305,0.2
2016-03-01,Illinois,8.868916853843942,0.1
2016-03-01,Indiana,7.565459855121071,0.1
2016-03-01,Iowa,4.7963577980021945,0.1
2016-03-01,Kansas,5.736879609558804,0.1
2016-03-01,Kentucky,8.18886899972574,0.1
2016-03-01,Louisiana,7.984304540043683,0.2
2016-03-01,Maine,6.607929158805083,0.2
2016-03-01,Maryland,7.225024570889728,0.1
2016-03-01,Massachusetts,7.401817837959965,0.1
2016-03-01,Michigan,9.446800120484616,0.1
2016-03-01,Minnesota,5.378650824268418,0.1
2016-03-01,Mississippi,10.135116107392808,0.2
2016-03-01,Missouri,7.265098303178448,0.1
2016-03-01,Montana,6.062669466340307,0.2
2016-03-01,Nebraska,4.550431485269238,0.1
2016-03-01,Nevada,10.19201933474484,0.2
2016-03-01,New Hampshire,5.623100947479116,0.2
2016-03-01,New Jersey,8.56974657442868,0.1
2016-03-01,New Mexico,9.053180776281094,0.2
2016-03-01,New York,8.019661818024863,0.1
2016-03-01,North Carolina,9.12309623362698,0.1
2016-03-01,North Dakota,2.8705444339164394,0.2
2016-03-01,Ohio,7.938950534394909,0.1
2016-03-01,Oklahoma,6.204021210166142,0.1
2016-03-01,Oregon,9.00760398045316,0.2
2016-03-01,Pennsylvania,7.723504196102858,0.1
2016-03-01,Puerto Rico,18.006406300597757,0.3
2016-03-01,Rhode Island,8.28358375952477,0.3
2016-03-01,South Carolina,9.23242070299076,0.2
2016-03-01,South Dakota,4.409460427598535,0.2
2016-03-01,Tennessee,8.156375167488896,0.1
2016-03-01,Texas,6.842917037028471,0.1
2016-03-01,Utah,5.587942616775489,0.1
2016-03-01,Vermont,5.371549398279098,0.2
2016-03-01,Virginia,6.356882895315102,0.1
2016-03-01,Washington,7.627576396415448,0.1
2016-03-01,West Virginia,7.714203574803721,0.2
2016-03-01,Wisconsin,6.09153966285786,0.1
2016-03-01,Wyoming,4.888610904704394,0.3
2016-04-01,Alabama,8.970501924025235,0.1
2016-04-01,Alaska,8.073083325908758,0.3
2016-04-01,Arizona,8.591719854354341,0.1
2016-04-01,Arkansas,7.426755030515814,0.2
2016-04-01,California,9.488029302752574,0.1
2016-04-01,Colorado,6.588765526741684,0.1
2016-04-01,Connecticut,8.5257449621412,0.2
2016-04-01,Delaware,7.488466618300873,0.3
2016-04-01,District of Columbia,9.274081155975116,0.4
2016-04-01,Florida,9.274641801035132,0.1
2016-04-01,Georgia,9.290984511523428,0.1
2016-04-01,Hawaii,5.903237799467323,0.2
2016-04-01,Idaho,6.865467312457717,0.2
2016-04-01,Illinois,8.792353896628393,0.1
2016-04-01,Indiana,7.488785793380153,0.1
2016-04-01,Iowa,4.763325804326096,0.1
2016-04-01,Kansas,5.684824987296636,0.1
2016-04-01,Kentucky,8.12131149627515,0.1
2016-04-01,Louisiana,7.951237129787096,0.2
2016-04-01,Maine,6.540888253149569,0.2
2016-04-01,Maryland,7.166041794964932,0.1
2016-04-01,Massachusetts,7.336068513639513,0.1
2016-04-01,Michigan,9.334106043798784,0.1
2016-04-01,Minnesota,5.307069401651159,0.1
2016-04-01,Mississippi,10.079506610155056,0.2
2016-04-01,Missouri,7.188293650210874,0.1
2016-04-01,Montana,6.016354916161061,0.2
2016-04-01,Nebraska,4.505613369323751,0.1
2016-04-01,Nevada,10.092772805761077,0.2
2016-04-01,New Hampshire,5.563867586073654,0.2
2016-04-01,New Jersey,8.494184943356215,0.1
2016-04-01,New Mexico,8.999541895645415,0.2
2016-04-01,New York,7.960425618989155,0.1
2016-04-01,North Carolina,9.031753025065035,0.1
2016-04-01,North Dakota,2.862486648005694,0.2
2016-04-01,Ohio,7.851340094753877,0.1
2016-04-01,Oklahoma,6.176605249940521,0.1
2016-04-01,Oregon,8.91066795381034,0.2
2016-04-01,Pennsylvania,7.6649943589557825,0.1
2016-04-01,Puerto Rico,17.970992827045947,0.3
2016-04-01,Rhode Island,8.217081447410031,0.3
2016-04-01,South Carolina,9.14355617171358,0.2
2016-04-01,South Dakota,4.377592114482683,0.2
2016-04-01,Tennessee,8.08018089198665,0.1
2016-04-01,Texas,6.792823619216951,0.1
2016-04-01,Utah,5.526504455233737,0.1
2016-04-01,Vermont,5.331741961634372,0.2
2016-04-01,Virginia,6.305165936773962,0.1
2016-04-01,Washington,7.533005444578576,0.1
2016-04-01,West Virginia,7.68741307945534,0.2
2016-04-01,Wisconsin,6.024195918671056,0.1
2016-04-01,Wyoming,4.889445878774172,0.3
2016-05-01,Alabama,8.886279376503682,0.1
2016-05-01,Alaska,8.035362780758009,0.3
2016-05-01,Arizona,8.517798848434857,0.1
2016-05-01,Arkansas,7.356658080333337,0.2
2016-05-01,California,9.385270462354516,0.1
2016-05-01,Colorado,6.513554125073247,0.1
2016-05-01,Connecticut,8.459301389189239,0.2
2016-05-01,Delaware,7.440412240644242,0.3
2016-05-01,District of Columbia,9.19687440535845,0.4
2016-05-01,Florida,9.166040893027109,0.1
2016-05-01,Georgia,9.187898808285043,0.1
2016-05-01,Hawaii,5.853837630060581,0.2
2016-05-01,Idaho,6.779783305110265,0.2
2016-05-01,Illinois,8.71615970870654,0.1
2016-05-01,Indiana,7.412835777491768,0.1
2016-05-01,Iowa,4.730746569923451,0.1
2016-05-01,Kansas,5.633812573246276,0.1
2016-05-01,Kentucky,8.054797972531484,0.1
2016-05-01,Louisiana,7.9199271880193125,0.2
2016-05-01,Maine,6.472914514572908,0.2
2016-05-01,Maryland,7.1069345753324376,0.1
2016-05-01,Massachusetts,7.270293416971665,0.1
2016-05-01,Michigan,9.223662370181636,0.1
2016-05-01,Minnesota,5.236889173541741,0.1
2016-05-01,Mississippi,10.02330723716795,0.2
2016-05-01,Missouri,7.112227892753115,0.1
2016-05-01,Montana,5.96935299680933,0.2
2016-05-01,Nebraska,4.462877320046692,0.1
2016-05-01,Nevada,9.994535819414603,0.2
2016-05-01,New Hampshire,5.5046720792854105,0.2
2016-05-01,New Jersey,8.419089559702691,0.1
2016-05-01,New Mexico,8.943717260804407,0.2
2016-05-01,New York,7.901600907062103,0.1
2016-05-01,North Carolina,8.940677587628121,0.1
2016-05-01,North Dakota,2.8549652763244784,0.2
2016-05-01,Ohio,7.76412983861404,0.1
2016-05-01,Oklahoma,6.151018711807299,0.1
2016-05-01,Oregon,8.81347913726158,0.2
2016-05-01,Pennsylvania,7.606614165267624,0.1
2016-05-01,Puerto Rico,17.93449234542517,0.3
2016-05-01,Rhode Island,8.152395977936596,0.3
2016-05-01,South Carolina,9.054409695820622,0.2
2016-05-01,South Dakota,4.34496923317351,0.2
2016-05-01,Tennessee,8.005789002624077,0.1
2016-05-01,Texas,6.743483285703878,0.1
2016-05-01,Utah,5.468515844448165,0.1
2016-05-01,Vermont,5.292658543305987,0.2
2016-05-01,Virginia,6.252378214988281,0.1
2016-05-01,Washington,7.437609636884499,0.1
2016-05-01,West Virginia,7.661461477303731,0.2
2016-05-01,Wisconsin,5.95764567579571,0.1
2016-05-01,Wyoming,4.8916765018683614,0.3
2016-06-01,Alabama,8.801745767136325,0.1
2016-06-01,Alaska,7.9969561216262655,0.3
2016-06-01,Arizona,8.444501366345925,0.1
2016-06-01,Arkansas,7.286811498784002,0.2
2016-06-01,California,9.283166271246927,0.1
2016-06-01,Colorado,6.439092982566286,0.1
2016-06-01,Connecticut,8.39338548963758,0.2
2016-06-01,Delaware,7.393251663736815,0.3
2016-06-01,District of Columbia,9.12130033340823,0.4
2016-06-01,Florida,9.05688352520553,0.1
2016-06-01,Georgia,9.085248544436807,0.1
2016-06-01,Hawaii,5.804252028866743,0.2
2016-06-01,Idaho,6.6940463582833285,0.2
2016-06-01,Illinois,8.640416124203652,0.1
2016-06-01,Indiana,7.337592439001823,0.1
2016-06-01,Iowa,4.6984371282613875,0.1
2016-06-01,Kansas,5.583772039969335,0.1
2016-06-01,Kentucky,7.989108967326654,0.1
2016-06-01,Louisiana,7.88977987291496,0.2
2016-06-01,Maine,6.404353430899574,0.2
2016-06-01,Maryland,7.047825535634038,0.1
2016-06-01,Massachusetts,7.204383665640116,0.1
2016-06-01,Michigan,9.11530757652859,0.1
2016-06-01,Minnesota,5.1682903658568815,0.1
2016-06-01,Mississippi,9.96635852289249,0.2
2016-06-01,Missouri,7.036895594319173,0.1
2016-06-01,Montana,5.921412598469429,0.2
2016-06-01,Nebraska,4.42196116074969,0.1
2016-06-01,Nevada,9.896889993457402,0.2
2016-06-01,New Hampshire,5.44561724305427,0.2
2016-06-01,New Jersey,8.344383318684079,0.1
2016-06-01,New Mexico,8.885805161053687,0.2
2016-06-01,New York,7.843171616022099,0.1
2016-06-01,North Carolina,8.849743169922547,0.1
2016-06-01,North Dakota,2.847773946575378,0.2
2016-06-01,Ohio,7.677738061407915,0.1
2016-06-01,Oklahoma,6.126986158106214,0.1
2016-06-01,Oregon,8.715727062901477,0.2
2016-06-01,Pennsylvania,7.548344771868144,0.1
2016-06-01,Puerto Rico,17.89751732301938,0.3
2016-06-01,Rhode Island,8.088926526276136,0.3
2016-06-01,South Carolina,8.964713538224643,0.2
2016-06-01,South Dakota,4.311645579449628,0.2
2016-06-01,Tennessee,7.932776730484549,0.1
2016-06-01,Texas,6.6946676161146215,0.1
2016-06-01,Utah,5.413272225012556,0.1
2016-06-01,Vermont,5.253830725105078,0.2
2016-06-01,Virginia,6.199080649105184,0.1
2016-06-01,Washington,7.342022985011499,0.1
2016-06-01,West Virginia,7.636309610351846,0.2
2016-06-01,Wisconsin,5.8917221245605225,0.1
2016-06-01,Wyoming,4.894750761651115,0.3
2016-07-01,Alabama,8.71711517070584,0.1
2016-07-01,Alaska,7.958718566848617,0.3
2016-07-01,Arizona,8.371509363904444,0.1
2016-07-01,Arkansas,7.217697611746667,0.2
2016-07-01,California,9.181997287292287,0.1
2016-07-01,Colorado,6.365237785472309,0.1
2016-07-01,Connecticut,8.327837062883836,0.2
2016-07-01,Delaware,7.3464659943995665,0.3
2016-07-01,District of Columbia,9.047320687379779,0.4
2016-07-01,Florida,8.947343739316976,0.1
2016-07-01,Georgia,8.983417805897636,0.1
2016-07-01,Hawaii,5.754430203846974,0.2
2016-07-01,Idaho,6.608640169329539,0.2
2016-07-01,Illinois,8.565204977245008,0.1
2016-07-01,Indiana,7.263038409456223,0.1
2016-07-01,Iowa,4.666214512807023,0.1
2016-07-01,Kansas,5.534633060027434,0.1
2016-07-01,Kentucky,7.924025019492564,0.1
2016-07-01,Louisiana,7.860200342648665,0.2
2016-07-01,Maine,6.335550489954041,0.2
2016-07-01,Maryland,6.988837299511524,0.1
2016-07-01,Massachusetts,7.138230377328562,0.1
2016-07-01,Michigan,9.008880139735066,0.1
2016-07-01,Minnesota,5.101453204513309,0.1
2016-07-01,Mississippi,9.908501001789666,0.2
2016-07-01,Missouri,6.9622913184230555,0.1
2016-07-01,Montana,5.872282611325669,0.2
2016-07-01,Nebraska,4.382602714744372,0.1
2016-07-01,Nevada,9.799416945641454,0.2
2016-07-01,New Hampshire,5.386805893320115,0.2
2016-07-01,New Jersey,8.269989115516351,0.1
2016-07-01,New Mexico,8.825903885688879,0.2
2016-07-01,New York,7.785121679647534,0.1
2016-07-01,North Carolina,8.758823020554606,0.1
2016-07-01,North Dakota,2.8407062864609793,0.2
2016-07-01,Ohio,7.592583058568015,0.1
2016-07-01,Oklahoma,6.1042321511770075,0.1
2016-07-01,Oregon,8.617101262824626,0.2
2016-07-01,Pennsylvania,7.4901673355871,0.1
2016-07-01,Puerto Rico,17.86068022711251,0.3
2016-07-01,Rhode Island,8.02607226760034,0.3
2016-07-01,South Carolina,8.874199961838407,0.2
2016-07-01,South Dakota,4.277674949089657,0.2
2016-07-01,Tennessee,7.860721306651435,0.1
2016-07-01,Texas,6.646148190074553,0.1
2016-07-01,Utah,5.360069037520694,0.1
2016-07-01,Vermont,5.214790088842776,0.2
2016-07-01,Virginia,6.1458341582718,0.1
2016-07-01,Washington,7.24687950063786,0.1
2016-07-01,West Virginia,7.611918320602638,0.2
2016-07-01,Wisconsin,5.826258455294194,0.1
2016-07-01,Wyoming,4.898116645786584,0.3
2016-08-01,Alabama,8.632601661994896,0.1
2016-08-01,Alaska,7.921505334760155,0.3
2016-08-01,Arizona,8.298504796927302,0.1
2016-08-01,Arkansas,7.149798745100189,0.2
2016-08-01,California,9.082044068353074,0.1
2016-08-01,Colorado,6.291844220042824,0.1
2016-08-01,Connecticut,8.262495908325608,0.2
2016-08-01,Delaware,7.299536339453466,0.3
2016-08-01,District of Columbia,8.974897214528406,0.4
2016-08-01,Florida,8.837595577108033,0.1
2016-08-01,Georgia,8.882790678586453,0.1
2016-08-01,Hawaii,5.704321362962441,0.2
2016-08-01,Idaho,6.5239484356015325,0.2
2016-08-01,Illinois,8.490608101955878,0.1
2016-08-01,Indiana,7.189156320400868,0.1
2016-08-01,Iowa,4.633895757027481,0.1
2016-08-01,Kansas,5.486325305982183,0.1
2016-08-01,Kentucky,7.859326667861126,0.1
2016-08-01,Louisiana,7.830593755395055,0.2
2016-08-01,Maine,6.266851179560785,0.2
2016-08-01,Maryland,6.9300924906066905,0.1
2016-08-01,Massachusetts,7.0717246697206955,0.1
2016-08-01,Michigan,8.904218536696487,0.1
2016-08-01,Minnesota,5.036557915427742,0.1
2016-08-01,Mississippi,9.849575208320484,0.2
2016-08-01,Missouri,6.888409628578766,0.1
2016-08-01,Montana,5.821711925562367,0.2
2016-08-01,Nebraska,4.3445398053423645,0.1
2016-08-01,Nevada,9.701698293718746,0.2
2016-08-01,New Hampshire,5.328340846022827,0.2
2016-08-01,New Jersey,8.195829845415481,0.1
2016-08-01,New Mexico,8.764111724005588,0.2
2016-08-01,New York,7.727435031716799,0.1
2016-08-01,North Carolina,8.667790388130603,0.1
2016-08-01,North Dakota,2.8335559236838677,0.2
2016-08-01,Ohio,7.509083125526859,0.1
2016-08-01,Oklahoma,6.082481253359416,0.1
2016-08-01,Oregon,8.517291269125622,0.2
2016-08-01,Pennsylvania,7.432063013254251,0.1
2016-08-01,Puerto Rico,17.8245935249885,0.3
2016-08-01,Rhode Island,7.96323237708088,0.3
2016-08-01,South Carolina,8.782601229574672,0.2
2016-08-01,South Dakota,4.243111137872211,0.2
2016-08-01,Tennessee,7.789199962208104,0.1
2016-08-01,Texas,6.597696587209042,0.1
2016-08-01,Utah,5.308201722566363,0.1
2016-08-01,Vermont,5.175068216330211,0.2
2016-08-01,Virginia,6.0931996616352535,0.1
2016-08-01,Washington,7.152813195441866,0.1
2016-08-01,West Virginia,7.588248450059054,0.2
2016-08-01,Wisconsin,5.7610878583254275,0.1
2016-08-01,Wyoming,4.901222141938921,0.3
2016-09-01,Alabama,8.54841931578617,0.1
2016-09-01,Alaska,7.886171643695974,0.3
2016-09-01,Arizona,8.225169621231398,0.1
2016-09-01,Arkansas,7.083597224723428,0.2
2016-09-01,California,8.98358717229176,0.1
2016-09-01,Colorado,6.218767972529342,0.1
2016-09-01,Connecticut,8.197201825360503,0.2
2016-09-01,Delaware,7.251943805719487,0.3
2016-09-01,District of Columbia,8.903991662109425,0.4
2016-09-01,Florida,8.727813080325278,0.1
2016-09-01,Georgia,8.783751248422176,0.1
2016-09-01,Hawaii,5.653874714174311,0.2
2016-09-01,Idaho,6.440354854451942,0.2
2016-09-01,Illinois,8.416707332461536,0.1
2016-09-01,Indiana,7.115928803381665,0.1
2016-09-01,Iowa,4.601297894389886,0.1
2016-09-01,Kansas,5.4387784503951995,0.1
2016-09-01,Kentucky,7.7947944512642415,0.1
2016-09-01,Louisiana,7.800365269328755,0.2
2016-09-01,Maine,6.198600987544279,0.2
2016-09-01,Maryland,6.87171373256133,0.1
2016-09-01,Massachusetts,7.0047576605002115,0.1
2016-09-01,Michigan,8.801161244308268,0.1
2016-09-01,Minnesota,4.9737847245169045,0.1
2016-09-01,Mississippi,9.789421676945928,0.2
2016-09-01,Missouri,6.815245088300312,0.1
2016-09-01,Montana,5.769449431363834,0.2
2016-09-01,Nebraska,4.307510255855297,0.1
2016-09-01,Nevada,9.603315655441262,0.2
2016-09-01,New Hampshire,5.270324917102289,0.2
2016-09-01,New Jersey,8.121828403597439,0.1
2016-09-01,New Mexico,8.700526965299439,0.2
2016-09-01,New York,7.670095606008287,0.1
2016-09-01,North Carolina,8.57651852125684,0.1
2016-09-01,North Dakota,2.826116485946628,0.2
2016-09-01,Ohio,7.427656557716963,0.1
2016-09-01,Oklahoma,6.061458026993179,0.1
2016-09-01,Oregon,8.41598661389906,0.2
2016-09-01,Pennsylvania,7.374012961699359,0.1
2016-09-01,Puerto Rico,17.78986968393131,0.3
2016-09-01,Rhode Island,7.899806029889437,0.3
2016-09-01,South Carolina,8.689649604346203,0.2
2016-09-01,South Dakota,4.208007941575907,0.2
2016-09-01,Tennessee,7.717789928237926,0.1
2016-09-01,Texas,6.549084387143462,0.1
2016-09-01,Utah,5.256965720743345,0.1
2016-09-01,Vermont,5.134196689378519,0.2
2016-09-01,Virginia,6.041738078342673,0.1
2016-09-01,Washington,7.0604580811018005,0.1
2016-09-01,West Virginia,7.565260840724048,0.2
2016-09-01,Wisconsin,5.696043523982923,0.1
2016-09-01,Wyoming,4.903515237772278,0.3
2016-10-01,Alabama,8.464782206862331,0.1
2016-10-01,Alaska,7.853572711991159,0.3
2016-10-01,Arizona,8.151185792633616,0.1
2016-10-01,Arkansas,7.019575376495236,0.2
2016-10-01,California,8.886907156970826,0.1
2016-10-01,Colorado,6.145864729183372,0.1
2016-10-01,Connecticut,8.13179461338613,0.2
2016-10-01,Delaware,7.203169500018602,0.3
2016-10-01,District of Columbia,8.834565777378156,0.4
2016-10-01,Florida,8.618170290715302,0.1
2016-10-01,Georgia,8.686683601323727,0.1
2016-10-01,Hawaii,5.60303946544375,0.2
2016-10-01,Idaho,6.3582431232334,0.2
2016-10-01,Illinois,8.34358450288726,0.1
2016-10-01,Indiana,7.043338489944516,0.1
2016-10-01,Iowa,4.568237958361359,0.1
2016-10-01,Kansas,5.391922165828098,0.1
2016-10-01,Kentucky,7.73020890853382,0.1
2016-10-01,Louisiana,7.768920042624395,0.2
2016-10-01,Maine,6.131145401728996,0.2
2016-10-01,Maryland,6.813823649017231,0.1
2016-10-01,Massachusetts,6.937220467350805,0.1
2016-10-01,Michigan,8.699546739465836,0.1
2016-10-01,Minnesota,4.913313857697521,0.1
2016-10-01,Mississippi,9.727880942127,0.2
2016-10-01,Missouri,6.7427922611016955,0.1
2016-10-01,Montana,5.715244018914387,0.2
2016-10-01,Nebraska,4.2712518895947955,0.1
2016-10-01,Nevada,9.503850648560988,0.2
2016-10-01,New Hampshire,5.2128609224983835,0.2
2016-10-01,New Jersey,8.047907685278197,0.1
2016-10-01,New Mexico,8.635247898866046,0.2
2016-10-01,New York,7.613087336300389,0.1
2016-10-01,North Carolina,8.484880668539619,0.1
2016-10-01,North Dakota,2.8181816009518466,0.2
2016-10-01,Ohio,7.348721650570844,0.1
2016-10-01,Oklahoma,6.04088703441804,0.1
2016-10-01,Oregon,8.312876829239537,0.2
2016-10-01,Pennsylvania,7.315998337752179,0.1
2016-10-01,Puerto Rico,17.757121171224867,0.3
2016-10-01,Rhode Island,7.83519240119769,0.3
2016-10-01,South Carolina,8.595077349065761,0.2
2016-10-01,South Dakota,4.172419155979359,0.2
2016-10-01,Tennessee,7.64606843582427,0.1
2016-10-01,Texas,6.50008316950318,0.1
2016-10-01,Utah,5.205656472645422,0.1
2016-10-01,Vermont,5.091707089798832,0.2
2016-10-01,Virginia,5.992010327541188,0.1
2016-10-01,Washington,6.970448169295945,0.1
2016-10-01,West Virginia,7.542916334600569,0.2
2016-10-01,Wisconsin,5.630958642595383,0.1
2016-10-01,Wyoming,4.904443920950809,0.3
2016-11-01,Alabama,8.381904410006051,0.1
2016-11-01,Alaska,7.824563757980805,0.3
2016-11-01,Arizona,8.076235266950853,0.1
2016-11-01,Arkansas,6.958215526294476,0.2
2016-11-01,California,8.792284580252746,0.1
2016-11-01,Colorado,6.072990176256422,0.1
2016-11-01,Connecticut,8.066114071800095,0.2
2016-11-01,Delaware,7.152694529171782,0.3
2016-11-01,District of Columbia,8.76658130758991,0.4
2016-11-01,Florida,8.50884125002468,0.1
2016-11-01,Georgia,8.591971823210029,0.1
2016-11-01,Hawaii,5.551764824731923,0.2
2016-11-01,Idaho,6.277996939298543,0.2
2016-11-01,Illinois,8.271321447358323,0.1
2016-11-01,Indiana,6.971368011635327,0.1
2016-11-01,Iowa,4.534532982409023,0.1
2016-11-01,Kansas,5.345686124842493,0.1
2016-11-01,Kentucky,7.665350578501771,0.1
2016-11-01,Louisiana,7.735663233456601,0.2
2016-11-01,Maine,6.064829909939411,0.2
2016-11-01,Maryland,6.756544863616191,0.1
2016-11-01,Massachusetts,6.869004207956169,0.1
2016-11-01,Michigan,8.599213499064605,0.1
2016-11-01,Minnesota,4.855325540886311,0.1
2016-11-01,Mississippi,9.66479353832469,0.2
2016-11-01,Missouri,6.671045710496923,0.1
2016-11-01,Montana,5.658844578398337,0.2
2016-11-01,Nebraska,4.235502529872487,0.1
2016-11-01,Nevada,9.402884890829906,0.2
2016-11-01,New Hampshire,5.156051678150993,0.2
2016-11-01,New Jersey,7.973990585673727,0.1
2016-11-01,New Mexico,8.568372814001027,0.2
2016-11-01,New York,7.556394156371496,0.1
2016-11-01,North Carolina,8.392750078585237,0.1
2016-11-01,North Dakota,2.809544896402109,0.2
2016-11-01,Ohio,7.272696699521017,0.1
2016-11-01,Oklahoma,6.020492837973733,0.1
2016-11-01,Oregon,8.207651447241652,0.2
2016-11-01,Pennsylvania,7.258000298242474,0.1
2016-11-01,Puerto Rico,17.726960454153115,0.3
2016-11-01,Rhode Island,7.768790666177318,0.3
2016-11-01,South Carolina,8.498616726646105,0.2
2016-11-01,South Dakota,4.136398576861185,0.2
2016-11-01,Tennessee,7.573612716050505,0.1
2016-11-01,Texas,6.45046451391357,0.1
2016-11-01,Utah,5.153569418866381,0.1
2016-11-01,Vermont,5.047130999402281,0.2
2016-11-01,Virginia,5.944577328377919,0.1
2016-11-01,Washington,6.883417471702583,0.1
2016-11-01,West Virginia,7.52117577369157,0.2
2016-11-01,Wisconsin,5.565666404491508,0.1
2016-11-01,Wyoming,4.903456179138665,0.3
2016-12-01,Alabama,8.3,0.1
2016-12-01,Alaska,7.8,0.3
2016-12-01,Arizona,8.0,0.1
2016-12-01,Arkansas,6.9,0.2
2016-12-01,California,8.7,0.1
2016-12-01,Colorado,6.0,0.1
2016-12-01,Connecticut,8.0,0.2
2016-12-01,Delaware,7.1,0.3
2016-12-01,District of Columbia,8.7,0.4
2016-12-01,Florida,8.4,0.1
2016-12-01,Georgia,8.5,0.1
2016-12-01,Hawaii,5.5,0.2
2016-12-01,Idaho,6.2,0.2
2016-12-01,Illinois,8.2,0.1
2016-12-01,Indiana,6.9,0.1
2016-12-01,Iowa,4.5,0.1
2016-12-01,Kansas,5.3,0.1
2016-12-01,Kentucky,7.6,0.1
2016-12-01,Louisiana,7.7,0.2
2016-12-01,Maine,6.0,0.2
2016-12-01,Maryland,6.7,0.1
2016-12-01,Massachusetts,6.8,0.1
2016-12-01,Michigan,8.5,0.1
2016-12-01,Minnesota,4.8,0.1
2016-12-01,Mississippi,9.6,0.2
2016-12-01,Missouri,6.6,0.1
2016-12-01,Montana,5.6,0.2
2016-12-01,Nebraska,4.2,0.1
2016-12-01,Nevada,9.3,0.2
2016-12-01,New Hampshire,5.1,0.2
2016-12-01,New Jersey,7.9,0.1
2016-12-01,New Mexico,8.5,0.2
2016-12-01,New York,7.5,0.1
2016-12-01,North Carolina,8.3,0.1
2016-12-01,North Dakota,2.8,0.2
2016-12-01,Ohio,7.2,0.1
2016-12-01,Oklahoma,6.0,0.1
2016-12-01,Oregon,8.1,0.2
2016-12-01,Pennsylvania,7.2,0.1
2016-12-01,Puerto Rico,17.7,0.3
2016-12-01,Rhode Island,7.7,0.3
2016-12-01,South Carolina,8.4,0.2
2016-12-01,South Dakota,4.1,0.2
2016-12-01,Tennessee,7.5,0.1
2016-12-01,Texas,6.4,0.1
2016-12-01,Utah,5.1,0.1
